"","class","pland","pd","ed","shape_mn","pa"
"18423",1,77.17391304,1207.729469,1702.898551,2.195546068,1
"18424",1,76.92307692,1221.001221,1721.611722,2.211172927,1
"18425",1,77.17391304,1207.729469,1594.202899,2.017528819,1
"18426",1,78.26086957,2415.458937,1702.898551,1.597773034,1
"18427",1,77.17391304,2415.458937,1739.130435,1.605586464,1
"18428",1,77.17391304,1207.729469,1702.898551,2.195546068,1
"18429",1,77.17391304,1207.729469,1702.898551,2.195546068,1
"18430",1,78.02197802,1221.001221,1648.351648,2.195546068,1
"18431",1,78.26086957,2415.458937,1702.898551,1.597773034,1
"18432",1,77.52808989,1248.439451,1647.940075,2.166945356,1
"18433",1,77.77777778,1234.567901,1518.518519,1.972127205,1
"18434",1,76.92307692,1221.001221,1575.091575,2.091650066,1
"18435",1,77.17391304,1207.729469,1666.666667,2.254885151,1
"18436",1,77.17391304,1207.729469,1666.666667,2.254885151,1
"18437",1,76.08695652,1207.729469,1666.666667,2.211172927,1
"18438",1,76.08695652,1207.729469,1557.971014,2.031888636,1
"18439",1,76.08695652,1207.729469,1666.666667,2.211172927,1
"18440",1,75.82417582,1221.001221,1684.981685,2.227138282,1
"18441",1,76.92307692,1221.001221,1611.721612,2.270934358,1
"18442",1,77.17391304,1207.729469,1557.971014,2.195546068,1
"18443",1,77.17391304,1207.729469,1594.202899,2.254885151,1
"18444",1,76.92307692,1221.001221,1611.721612,2.270934358,1
"18445",1,77.17391304,1207.729469,1594.202899,2.254885151,1
"18446",1,78.26086957,1207.729469,1557.971014,2.298097039,1
"18447",1,77.17391304,1207.729469,1594.202899,2.314224233,1
"18448",1,76.08695652,1207.729469,1594.202899,2.211172927,1
"18449",1,76.08695652,1207.729469,1594.202899,2.211172927,1
"18450",1,77.17391304,1207.729469,1521.73913,2.195546068,1
"18451",0,78.26086957,1207.729469,1449.275362,2.180245909,1
"18452",0,79.34782609,1207.729469,1376.811594,2.165261223,1
"18453",0,78.02197802,1221.001221,1538.461538,2.314224233,1
"18454",0,78.26086957,1207.729469,1521.73913,2.298097039,1
"18455",1,77.17391304,2415.458937,1630.434783,1.575705748,1
"18456",1,74.44444444,1234.567901,1740.740741,2.199049998,1
"18457",0,80.43478261,1207.729469,1557.971014,2.092457497,1
"18458",1,82.60869565,1207.729469,1485.507246,2.064741605,1
"18459",1,76.08695652,1207.729469,1702.898551,2.211172927,1
"18460",0,72.52747253,2442.002442,1868.131868,1.624080086,1
"18461",1,64.04494382,3745.318352,2097.378277,1.496610042,1
"18462",1,59.7826087,4830.917874,2282.608696,1.561340394,1
"18463",0,55.43478261,3623.188406,2536.231884,2.015347723,1
"18464",0,54.34782609,7246.376812,2500,1.44622394,1
"18465",0,57.14285714,3663.003663,2234.432234,1.691568107,1
"18466",1,56.52173913,3623.188406,2318.84058,1.772091578,1
"18467",1,64.13043478,2415.458937,2028.985507,2.031639138,1
"18468",1,72.82608696,1207.729469,1775.362319,2.382304165,1
"18469",1,71.73913043,1207.729469,1811.594203,2.400284074,1
"18470",1,76.08695652,1207.729469,1811.594203,2.270934358,1
"18471",1,77.17391304,1207.729469,1739.130435,2.254885151,1
"18472",1,79.06976744,1291.989664,1705.426357,2.182820625,1
"18473",1,79.34782609,1207.729469,1847.826087,2.340822944,1
"18474",1,80.43478261,1207.729469,1811.594203,2.383076594,1
"18475",1,81.52173913,1207.729469,1775.362319,2.367136104,1
"18476",1,82.41758242,1221.001221,1721.611722,2.309401077,1
"18477",1,80.8988764,1248.439451,1797.752809,2.298097039,1
"18478",1,81.11111111,1234.567901,1888.888889,2.457864091,1
"18479",1,83.69565217,1207.729469,1739.130435,2.336191817,1
"18480",1,84.7826087,1207.729469,1666.666667,2.264554068,1
"18481",1,84.44444444,1234.567901,1629.62963,2.179449472,1
"18482",1,83.51648352,1221.001221,1648.351648,2.179449472,1
"18483",1,88.04347826,1207.729469,1449.275362,2.222222222,1
"18484",1,86.95652174,1207.729469,1449.275362,2.124264579,1
"18485",1,86.95652174,1207.729469,1340.57971,2.01246118,1
"18486",0,88.04347826,1207.729469,1195.652174,1.944444444,1
"18487",1,90.10989011,1221.001221,952.3809524,1.766904417,1
"18488",1,91.30434783,1207.729469,833.3333333,1.691188649,1
"18489",1,91.30434783,1207.729469,688.4057971,1.418416287,1
"18490",1,84.7826087,2415.458937,905.7971014,1.240743747,1
"18491",1,87.77777778,1234.567901,666.6666667,1.406359876,1
"18492",1,86.95652174,1207.729469,833.3333333,1.621149284,1
"18493",1,88.04347826,1207.729469,760.8695652,1.611111111,1
"18494",1,88.04347826,1207.729469,760.8695652,1.611111111,1
"18495",0,87.91208791,1221.001221,805.8608059,1.677050983,1
"18496",0,83.69565217,1207.729469,1195.652174,1.880349512,1
"18497",0,83.69565217,1207.729469,1304.347826,2.051290376,1
"18498",1,83.69565217,1207.729469,1449.275362,2.279211529,1
"18499",1,83.51648352,1221.001221,1355.311355,2.122095538,1
"18500",1,83.51648352,2442.002442,1465.201465,1.518435015,1
"18501",1,83.69565217,1207.729469,1413.043478,1.9373298,1
"18502",1,86.66666667,1234.567901,1407.407407,2.038098661,1
"18503",1,85.39325843,1248.439451,1460.674157,2.179449472,1
"18504",0,84.7826087,1207.729469,1449.275362,2.094712513,1
"18505",1,86.66666667,1234.567901,1259.259259,1.98148481,1
"18506",1,84.7826087,1207.729469,1449.275362,2.094712513,1
"18507",1,84.7826087,1207.729469,1449.275362,2.094712513,1
"18508",1,82.60869565,1207.729469,1557.971014,2.179449472,1
"18509",1,82.60869565,1207.729469,1630.434783,2.294157339,1
"18510",1,81.31868132,1221.001221,1684.981685,2.324952775,1
"18511",1,77.17391304,1207.729469,1666.666667,2.314224233,1
"18512",1,77.17391304,1207.729469,1666.666667,2.314224233,1
"18513",1,78.26086957,1207.729469,1557.971014,2.239171474,1
"18514",1,79.34782609,1207.729469,1521.73913,2.28230237,1
"18515",1,80.43478261,1207.729469,1485.507246,2.266828956,1
"18516",1,77.77777778,1234.567901,1555.555556,2.211172927,1
"18517",0,78.26086957,1207.729469,1594.202899,2.298097039,1
"18518",0,76.66666667,1234.567901,1555.555556,2.287331209,1
"18519",0,77.17391304,1207.729469,1521.73913,2.254885151,1
"18520",0,77.17391304,1207.729469,1521.73913,2.254885151,1
"18521",0,79.34782609,1207.729469,1594.202899,2.340822944,1
"18522",1,78.26086957,1207.729469,1557.971014,2.239171474,1
"18523",1,81.52173913,1207.729469,1485.507246,2.309401077,1
"18524",1,81.11111111,1234.567901,1481.481481,2.28230237,1
"18525",1,77.17391304,1207.729469,1594.202899,2.195546068,1
"18526",0,81.31868132,1221.001221,1501.831502,2.150581317,1
"18527",0,80.43478261,1207.729469,1557.971014,2.150581317,1
"18528",0,80.43478261,1207.729469,1594.202899,2.208705136,1
"18529",0,80.43478261,1207.729469,1630.434783,2.208705136,1
"18530",1,80.43478261,1207.729469,1630.434783,2.208705136,1
"18531",1,81.52173913,1207.729469,1557.971014,2.136195996,1
"18532",1,82.60869565,1207.729469,1521.73913,2.179449472,1
"18533",1,83.69565217,1207.729469,1521.73913,2.222231241,1
"18534",1,84.7826087,1207.729469,1485.507246,2.151326365,1
"18535",1,83.69565217,1207.729469,1521.73913,2.108270665,1
"18536",1,84.7826087,1207.729469,1413.043478,1.98148481,1
"18537",1,83.51648352,1221.001221,1428.571429,1.892679804,1
"18538",1,84.61538462,1221.001221,1428.571429,1.9373298,1
"18539",1,85.86956522,1207.729469,1449.275362,2.081412617,1
"18540",1,85.71428571,1221.001221,1465.201465,2.151326365,1
"18541",1,85.86956522,1207.729469,1521.73913,2.250175802,1
"18542",0,85.71428571,1221.001221,1501.831502,2.207940217,1
"18543",0,84.44444444,1234.567901,1555.555556,2.179449472,1
"18544",1,84.7826087,1207.729469,1630.434783,2.32116792,1
"18545",1,84.7826087,1207.729469,1630.434783,2.32116792,1
"18546",0,84.7826087,1207.729469,1630.434783,2.32116792,1
"18547",0,84.7826087,1207.729469,1666.666667,2.377781772,1
"18548",0,85.86956522,1207.729469,1594.202899,2.362684592,1
"18549",0,85.86956522,1207.729469,1594.202899,2.362684592,1
"18550",1,85.86956522,1207.729469,1594.202899,2.362684592,1
"18551",1,85.86956522,1207.729469,1594.202899,2.362684592,1
"18552",1,85.86956522,1207.729469,1594.202899,2.362684592,1
"18553",1,85.86956522,1207.729469,1594.202899,2.362684592,1
"18554",1,84.7826087,1207.729469,1594.202899,2.264554068,1
"18555",0,83.69565217,1207.729469,1630.434783,2.222231241,1
"18556",0,83.69565217,1207.729469,1630.434783,2.222231241,1
"18557",0,86.81318681,1221.001221,1428.571429,2.137667012,1
"18558",0,84.44444444,1234.567901,1629.62963,2.236803405,1
"18559",0,83.33333333,1234.567901,1777.777778,2.367136104,1
"18560",0,85.71428571,1221.001221,1575.091575,2.264554068,1
"18561",0,85.55555556,1234.567901,1592.592593,2.279211529,1
"18562",0,85.71428571,1221.001221,1611.721612,2.32116792,1
"18563",0,85.86956522,1207.729469,1594.202899,2.306430197,1
"18564",0,85.86956522,1207.729469,1594.202899,2.306430197,1
"18565",1,85.86956522,1207.729469,1521.73913,2.193921407,1
"18566",1,85.55555556,1234.567901,1518.518519,2.165250953,1
"18567",1,86.95652174,1207.729469,1449.275362,2.124264579,1
"18568",0,86.81318681,1221.001221,1465.201465,2.137667012,1
"18569",0,88.04347826,1207.729469,1376.811594,2.111111111,1
"18570",0,88.04347826,1207.729469,1376.811594,2.111111111,1
"18571",1,88.04347826,1207.729469,1340.57971,2.055555556,1
"18572",1,87.91208791,1221.001221,1355.311355,2.068362879,1
"18573",1,90.2173913,1207.729469,1123.188406,1.92087455,1
"18574",1,90.2173913,1207.729469,1123.188406,1.92087455,1
"18575",1,90.2173913,1207.729469,1050.724638,1.75622816,1
"18576",1,90.10989011,1221.001221,1062.271062,1.766904417,1
"18577",1,91.20879121,1221.001221,952.3809524,1.70134603,1
"18578",1,89.13043478,1207.729469,905.7971014,1.546041365,1
"18579",1,89.13043478,1207.729469,905.7971014,1.546041365,1
"18580",1,88.04347826,1207.729469,1050.724638,1.666666667,1
"18581",1,88.04347826,1207.729469,1050.724638,1.666666667,1
"18582",1,90.2173913,1207.729469,978.2608696,1.70134603,1
"18583",1,90.2173913,1207.729469,978.2608696,1.70134603,1
"18584",1,92.22222222,1234.567901,777.7777778,1.59158177,1
"18585",1,91.30434783,1207.729469,833.3333333,1.582079704,1
"18586",1,94.50549451,1221.001221,549.4505495,1.455742438,1
"18587",1,90.2173913,1207.729469,905.7971014,1.70134603,1
"18588",1,90.2173913,1207.729469,905.7971014,1.70134603,1
"18589",1,89.13043478,1207.729469,1050.724638,1.82212018,1
"18590",1,90.2173913,1207.729469,942.0289855,1.75622816,1
"18591",1,86.66666667,1234.567901,1148.148148,1.811643255,1
"18592",1,85.86956522,1207.729469,1195.652174,1.912649432,1
"18593",1,86.95652174,1207.729469,1304.347826,2.068362879,1
"18594",1,83.69565217,1207.729469,1594.202899,2.279211529,1
"18595",0,83.33333333,1234.567901,1629.62963,2.309401077,1
"18596",1,83.69565217,1207.729469,1557.971014,2.165250953,1
"18597",1,82.60869565,1207.729469,1521.73913,2.179449472,1
"18598",1,82.60869565,1207.729469,1340.57971,1.892679804,1
"18599",1,83.69565217,1207.729469,1449.275362,2.165250953,1
"18600",1,81.52173913,1207.729469,1485.507246,2.078460969,1
"18601",1,81.52173913,2415.458937,1557.971014,1.537292388,1
"18602",1,82.22222222,1234.567901,1555.555556,2.208705136,1
"18603",1,82.60869565,1207.729469,1557.971014,2.236803405,1
"18604",0,84.7826087,1207.729469,1521.73913,2.264554068,1
"18605",0,84.7826087,1207.729469,1521.73913,2.264554068,1
"18606",0,84.7826087,1207.729469,1521.73913,2.264554068,1
"18607",1,84.7826087,1207.729469,1521.73913,2.264554068,1
"18608",1,84.7826087,1207.729469,1521.73913,2.264554068,1
"18609",1,84.44444444,1234.567901,1407.407407,2.007387671,1
"18610",1,83.51648352,1221.001221,1428.571429,2.007387671,1
"18611",1,80.43478261,1207.729469,1485.507246,1.976209859,1
"18612",1,80,1234.567901,1481.481481,1.944543648,1
"18613",1,84.7826087,1207.729469,1413.043478,2.094712513,1
"18614",1,83.69565217,1207.729469,1376.811594,2.108270665,1
"18615",1,80.43478261,1207.729469,1557.971014,2.208705136,1
"18616",1,79.34782609,1207.729469,1594.202899,2.223781797,1
"18617",1,80,1234.567901,1592.592593,2.298097039,1
"18618",1,79.34782609,1207.729469,1594.202899,2.223781797,1
"18619",1,79.12087912,1221.001221,1611.721612,2.239171474,1
"18620",1,77.17391304,1207.729469,1666.666667,2.254885151,1
"18621",1,77.17391304,1207.729469,1702.898551,2.254885151,1
"18622",1,76.08695652,2415.458937,1775.362319,1.643665604,1
"18623",1,76.08695652,2415.458937,1775.362319,1.643665604,1
"18624",1,76.08695652,2415.458937,1702.898551,1.591423445,1
"18625",1,76.08695652,2415.458937,1775.362319,1.790670475,1
"18626",1,76.08695652,1207.729469,1811.594203,2.450218649,1
"18627",1,76.08695652,1207.729469,1811.594203,2.450218649,1
"18628",1,78.26086957,1207.729469,1739.130435,2.415948169,1
"18629",0,78.26086957,1207.729469,1739.130435,2.415948169,1
"18630",1,78.02197802,1221.001221,1794.871795,2.492241482,1
"18631",1,76.40449438,1248.439451,2022.47191,2.667891875,1
"18632",1,77.17391304,1207.729469,1992.753623,2.670258731,1
"18633",1,76.92307692,1221.001221,2014.652015,2.689264371,1
"18634",1,77.17391304,1207.729469,1992.753623,2.670258731,1
"18635",1,76.92307692,1221.001221,2014.652015,2.689264371,1
"18636",1,77.17391304,1207.729469,1956.521739,2.610919648,1
"18637",1,73.62637363,1221.001221,1978.021978,2.565558331,1
"18638",1,72.52747253,1221.001221,2014.652015,2.584921311,1
"18639",1,72.82608696,1207.729469,1992.753623,2.565558331,1
"18640",1,72.82608696,1207.729469,1992.753623,2.565558331,1
"18641",0,71.11111111,1234.567901,2111.111111,2.8125,1
"18642",0,70.65217391,1207.729469,2173.913043,2.914816263,1
"18643",1,70.65217391,2415.458937,2210.144928,1.9375,1
"18644",1,69.66292135,1248.439451,2172.284644,2.857502858,1
"18645",1,68.47826087,1207.729469,2137.681159,2.771739469,1
"18646",1,68.47826087,1207.729469,2137.681159,2.771739469,1
"18647",1,70.65217391,1207.729469,2137.681159,2.728764161,1
"18648",1,70.65217391,1207.729469,2137.681159,2.728764161,1
"18649",1,71.73913043,1207.729469,2137.681159,2.831104293,1
"18650",1,71.73913043,1207.729469,2101.449275,2.769558547,1
"18651",1,67.39130435,1207.729469,2355.072464,2.857502858,1
"18652",1,68.47826087,1207.729469,2173.913043,2.645751311,1
"18653",1,69.56521739,1207.729469,2137.681159,2.6875,1
"18654",1,65.2173913,2415.458937,2210.144928,1.810567806,1
"18655",1,69.56521739,2415.458937,2101.449275,1.791378616,1
"18656",1,70.65217391,1207.729469,2028.985507,2.542712059,1
"18657",1,69.56521739,1207.729469,1956.521739,2.4375,1
"18658",1,70.65217391,1207.729469,1992.753623,2.418677324,1
"18659",1,71.73913043,1207.729469,1920.289855,2.400284074,1
"18660",1,76.08695652,1207.729469,1739.130435,2.330695788,1
"18661",1,76.08695652,1207.729469,1775.362319,2.390457219,1
"18662",1,78.26086957,1207.729469,1630.434783,2.239171474,1
"18663",1,78.26086957,1207.729469,1630.434783,2.239171474,1
"18664",1,79.34782609,1207.729469,1557.971014,2.10674065,1
"18665",1,78.26086957,1207.729469,1630.434783,2.180245909,1
"18666",1,81.52173913,1207.729469,1666.666667,2.309401077,1
"18667",1,80.43478261,1207.729469,1702.898551,2.266828956,1
"18668",1,75,1207.729469,1775.362319,2.106752429,1
"18669",0,76.08695652,1207.729469,1847.826087,2.270934358,1
"18670",1,72.52747253,1221.001221,2014.652015,2.400284074,1
"18671",0,74.44444444,1234.567901,2074.074074,2.565558331,1
"18672",1,71.73913043,1207.729469,2210.144928,2.831104293,1
"18673",0,71.73913043,1207.729469,2173.913043,2.769558547,1
"18674",1,72.82608696,1207.729469,2137.681159,2.748812498,1
"18675",1,75,1207.729469,1956.521739,2.648488768,1
"18676",1,73.91304348,1207.729469,2028.985507,2.667891875,1
"18677",1,71.73913043,1207.729469,2028.985507,2.584921311,1
"18678",1,75.82417582,1221.001221,1794.871795,2.467909988,1
"18679",1,75,1207.729469,1847.826087,2.467909988,1
"18680",1,75,1207.729469,1847.826087,2.467909988,1
"18681",1,75,1207.729469,1702.898551,2.347524135,1
"18682",1,75,1207.729469,1702.898551,2.347524135,1
"18683",1,75,1207.729469,1702.898551,2.347524135,1
"18684",1,75,1207.729469,1739.130435,2.407717062,1
"18685",1,75,1207.729469,1739.130435,2.407717062,1
"18686",1,75,1207.729469,1739.130435,2.407717062,1
"18687",1,74.72527473,1221.001221,1758.241758,2.364722344,1
"18688",0,75,2415.458937,1666.666667,1.742277877,1
"18689",0,73.91304348,2415.458937,1630.434783,1.75,1
"18690",1,73.91304348,2415.458937,1630.434783,1.75,1
"18691",0,73.91304348,2415.458937,1630.434783,1.75,1
"18692",1,75,2415.458937,1557.971014,1.507685641,1
"18693",1,77.17391304,2415.458937,1630.434783,1.515944318,1
"18694",1,79.34782609,2415.458937,1557.971014,1.531197389,1
"18695",1,79.34782609,1207.729469,1557.971014,2.048220076,1
"18696",1,81.31868132,1221.001221,1501.831502,2.092457497,1
"18697",1,82.22222222,1234.567901,1555.555556,2.150581317,1
"18698",1,79.34782609,1207.729469,1739.130435,2.28230237,1
"18699",1,81.52173913,1207.729469,1702.898551,2.193931023,1
"18700",1,80.43478261,1207.729469,1884.057971,2.266828956,1
"18701",1,81.52173913,1207.729469,1992.753623,2.482606158,1
"18702",1,81.31868132,1221.001221,1978.021978,2.441200414,1
"18703",1,83.69565217,1207.729469,1775.362319,2.336191817,1
"18704",1,83.69565217,1207.729469,1702.898551,2.222231241,1
"18705",1,85.39325843,1248.439451,1573.033708,2.122095538,1
"18706",1,81.52173913,1207.729469,1775.362319,2.193931023,1
"18707",1,82.60869565,1207.729469,1630.434783,2.179449472,1
"18708",1,78.26086957,1207.729469,2028.985507,2.415948169,1
"18709",1,75.82417582,1221.001221,2051.282051,2.407717062,1
"18710",1,67.77777778,2469.135802,2000,1.694169865,1
"18711",0,63.33333333,2469.135802,2444.444444,2.040239977,1
"18712",0,61.95652174,2415.458937,2463.768116,2.040239977,1
"18713",1,67.39130435,2415.458937,2028.985507,1.716350359,1
"18714",1,71.73913043,1207.729469,1992.753623,2.46182982,1
"18715",1,74.15730337,1248.439451,2022.47191,2.400284074,1
"18716",1,73.33333333,1234.567901,2037.037037,2.400284074,1
"18717",1,72.82608696,1207.729469,2028.985507,2.443388887,1
"18718",1,72.82608696,1207.729469,2028.985507,2.443388887,1
"18719",1,67.39130435,3623.188406,2173.913043,1.484296484,1
"18720",1,67.39130435,3623.188406,2173.913043,1.484296484,1
"18721",1,66.30434783,3623.188406,2137.681159,1.469498284,1
"18722",1,66.30434783,2415.458937,2210.144928,1.855544171,1
"18723",1,67.39130435,2415.458937,2173.913043,1.876396459,1
"18724",1,64.13043478,2415.458937,2246.376812,1.878717545,1
"18725",1,60.43956044,2442.002442,2417.582418,1.962889707,1
"18726",1,59.7826087,2415.458937,2500,1.962889707,1
"18727",1,60.43956044,2442.002442,2527.472527,2.030931089,1
"18728",1,59.7826087,2415.458937,2608.695652,2.132993162,1
"18729",0,61.95652174,1207.729469,2427.536232,3.112651039,1
"18730",1,67.39130435,1207.729469,2391.304348,2.984502985,1
